scalerank	natscale	labelrank	featurecla	name	namepar	namealt	diffascii	nameascii	adm0cap	capalt	capin	worldcity	megacity	sov0name	sov_a3	adm0name	adm0_a3	adm1name	iso_a2	note	latitude	longitude	changed	namediff	diffnote	pop_max	pop_min	pop_other	rank_max	rank_min	geonameid	meganame	ls_name	ls_match	checkme
4	50	1	Admin-1 capital	Teresina			0	Teresina	0	0		0	1	Brazil	BRA	Brazil	BRA	Piaui	BR		-5,095000388	-42,7800092	0	0		907000	586721	547824	11	11	3386496	Teresina	Teresina	1	0
3	110	1	Populated place	Ujungpandang		Ujung Pandang	0	Ujungpandang	0	0		0	1	Indonesia	IDN	Indonesia	IDN	Sulawesi Selatan	ID		-5,139958884	119,4320275	0	0		1262000	1262000	2085674	12	12	1622786	Ujung Pandang	Ujungpandang	1	0
4	50	5	Admin-1 capital	Piura			0	Piura	0	0		0	0	Peru	PER	Peru	PER	Piura	PE		-5,210032126	-80,62997278	0	0		396932	325466	370948	10	10	3693528		Piura	1	0
3	110	1	Populated place	Maraba			0	Maraba	0	0		0	0	Brazil	BRA	Brazil	BRA	Parﬂ	BR		-5,349971905	-49,11597905	4	0	Location adjusted.	166182	166182	0	9	9	3395503		Maraba	1	0
4	50	1	Populated place	Bandar Lampung			0	Bandar Lampung	0	0		0	1	Indonesia	IDN	Indonesia	IDN	Lampung	ID		-5,430018698	105,2699979	0	0		865000	726514	1222804	11	11	1624917	Bandar Lampung	Bandar Lampung	1	0
4	50	1	Admin-1 capital	Natal			0	Natal	0	0		0	1	Brazil	BRA	Brazil	BRA	Rio Grande do Norte	BR		-5,780023174	-35,24000431	0	0		1088000	763043	972456	12	11	3394023	Natal	Natal	1	0
3	110	3	Admin-1 capital	Matadi			0	Matadi	0	0		0	0	Congo (Kinshasa)	COD	Congo (Kinshasa)	COD	Bas-Congo	CD		-5,816610088	13,45002112	4	0	Location adjusted.	245862	180109	0	10	9	2313002		Matadi	1	0
4	50	8	Admin-1 capital	Mt. Hagen		Mount Hagen	0	Mt. Hagen	0	0		0	0	Papua New Guinea	PNG	Papua New Guinea	PNG	Western Highlands	PG		-5,86322223	144,2168196	0	0		59064	33623	59064	8	7	2090409		Mt. Hagen	1	0
4	50	3	Admin-1 capital	Kananga			0	Kananga	0	0		0	1	Congo (Kinshasa)	COD	Congo (Kinshasa)	COD	Kasan-Occidental	CD		-5,890042299	22,40001745	0	0		765000	463546	541727	11	10	214481	Kananga	Kananga	1	0
4	50	3	Populated place	Kalemie			0	Kalemie	0	0		0	0	Congo (Kinshasa)	COD	Congo (Kinshasa)	COD	Katanga	CD		-5,933295472	29,20001583	4	0	Location adjusted.	206257	146974	0	10	9	214974		Kalemie	1	0
4	50	8	Admin-1 capital	Goroka			0	Goroka	0	0		0	0	Papua New Guinea	PNG	Papua New Guinea	PNG	Eastern Highlands	PG		-6,083312155	145,3854821	0	0		39699	18503	40514	7	6	2096742		Goroka	1	0
4	50	3	Admin-1 capital	Mbuji-Mayi			0	Mbuji-Mayi	0	0		0	1	Congo (Kinshasa)	COD	Congo (Kinshasa)	COD	Kasan-Oriental	CD		-6,150026429	23,59999589	4	0	Location adjusted.	1295000	874761	0	12	11	209228	Mbuji-Mayi	Mbuji-Mayi	1	0
3	110	5	Admin-1 capital	Zanzibar			0	Zanzibar	0	0		0	0	United Republic of Tanzania	TZA	Tanzania	TZA	Zanzibar West	TZ		-6,159999981	39,20002559	0	0		403658	373220	374826	10	10	148730		Zanzibar	1	0
0	600	1	Admin-0 capital	Jakarta			0	Jakarta	1	0		1	1	Indonesia	IDN	Indonesia	IDN	Jakarta Raya	ID		-6,174417705	106,8294376	0	0		9125000	8540121	9129613	13	13	1642911	Jakarta	Jakarta	1	0
4	50	5	Admin-0 capital alt	Dodoma			0	Dodoma	0	1	Offical capital	0	0	United Republic of Tanzania	TZA	Tanzania	TZA	Dodoma	TZ		-6,183306052	35,75000362	4	0	Location adjusted.	218269	180541	0	10	9	160196		Dodoma	1	0
4	50	8	Admin-1 capital	Lae			0	Lae	0	0		0	0	Papua New Guinea	PNG	Papua New Guinea	PNG	Morobe	PG		-6,732988262	146,9900354	0	0		131052	76255	131221	9	8	2092740		Lae	1	0
2	200	5	Admin-0 capital	Dar es Salaam			0	Dar es Salaam	1	0	De facto capita	0	1	United Republic of Tanzania	TZA	Tanzania	TZA	Dar-Es-Salaam	TZ		-6,800012595	39,26834184	5	0	Changed scale rank.	2930000	2698652	2757835	12	12	160263	Dar es Salaam	Dar es Salaam	1	0
4	50	5	Admin-1 capital	Morogoro			0	Morogoro	0	0		0	0	United Republic of Tanzania	TZA	Tanzania	TZA	Morogoro	TZ		-6,820011374	37,66001623	0	0		250902	234535	234704	10	10	153220		Morogoro	1	0
2	200	1	Admin-1 capital	Bandung			0	Bandung	0	0		0	1	Indonesia	IDN	Indonesia	IDN	Jawa Barat	ID		-6,950029278	107,5700126	5	0	Changed scale rank.	2394000	1699719	6598560	12	12	1650357	Bandung	Bandung	1	0
3	110	1	Admin-1 capital	Semarang			0	Semarang	0	0		0	1	Indonesia	IDN	Indonesia	IDN	Jawa Tengah	ID		-6,966617412	110,4200195	0	0		1396000	1288084	3443307	12	12	1627896	Semarang	Semarang	1	0
2	200	1	Populated place	Surabaya		Surabaja	0	Surabaya	0	0		0	1	Indonesia	IDN	Indonesia	IDN	Jawa Timur	ID		-7,249235821	112,7508333	5	0	Changed scale rank.	2845000	2374658	5719719	12	12	1625822	Surabaya	Surabaya	1	0
4	50	1	Populated place	Surakarta			0	Surakarta	0	0		0	0	Indonesia	IDN	Indonesia	IDN	Jawa Tengah	ID		-7,564978822	110,8250077	0	0		555308	555308	3432892	11	11	1625812		Surakarta	1	0
3	110	1	Populated place	Cruzeiro do Sul			0	Cruzeiro do Sul	0	0		0	0	Brazil	BRA	Brazil	BRA	Acre	BR		-7,629987774	-72,66996769	0	0		56862	56862	56862	8	8	-1		Cruzeiro do Sul	1	2
4	50	1	Populated place	Malang			0	Malang	0	0		0	1	Indonesia	IDN	Indonesia	IDN	Jawa Timur	ID		-7,97999225	112,610015	0	0		805000	746716	2767681	11	11	1636722	Malang	Malang	1	0
2	200	1	Admin-1 capital	Recife			0	Recife	0	0		0	1	Brazil	BRA	Brazil	BRA	Pernambuco	BR		-8,075645326	-34,91560551	5	0	Changed scale rank.	3651000	1478098	1291804	12	12	3390760	Recife	Recife	1	0
3	110	5	Admin-1 capital	Trujillo			0	Trujillo	0	0		0	0	Peru	PER	Peru	PER	La Libertad	PE		-8,120035381	-79,01996769	0	0		765171	276921	797472	11	10	3691175		Trujillo3	1	0
4	50	5	Admin-1 capital	Pucallpa			0	Pucallpa	0	0		0	0	Peru	PER	Peru	PER	Ucayali	PE		-8,368909079	-74,53499597	0	0		310750	299084	299250	10	10	3693345		Pucallpa	1	0
4	50	1	Populated place	Raba			0	Raba	0	0		0	0	Indonesia	IDN	Indonesia	IDN	Nusa Tenggara Barat	ID		-8,449989401	118,7666418	0	0		106101	106101	106644	9	9	1630262		Raba	1	0
6	30	0	Admin-0 capital	Funafuti			0	Funafuti	1	0		0	0	Tuvalu	TUV	Tuvalu	TUV		TV		-8,516651999	179,2166471	4	0	Population from GeoNames. Changed scale rank.	4749	4749	0	4	4	2110394		Funafuti	0	5
3	110	8	Admin-0 capital	Dili			0	Dili	1	0		0	0	East Timor	TLS	East Timor	TLS	Dili	TL		-8,559388409	125,5794559	0	0		234331	193563	55154	10	9	1645457		Dili	1	0
4	50	1	Admin-1 capital	Porto Velho			0	Porto Velho	0	0		0	0	Brazil	BRA	Brazil	BRA	Rond(nia	BR		-8,750022767	-63,90001205	0	0		306180	272889	273216	10	10	3662762		Porto Velho	1	0
2	200	6	Admin-0 capital	Luanda			0	Luanda	1	0		0	1	Angola	AGO	Angola	AGO	Luanda	AO		-8,838286114	13,23442704	5	0	Changed scale rank.	5172900	1951272	1951272	13	12	2240449	Luanda	Luanda	1	0
3	110	5	Admin-1 capital	Mbeya			0	Mbeya	0	0		0	0	United Republic of Tanzania	TZA	Tanzania	TZA	Mbeya	TZ		-8,890014222	33,43004187	0	0		291649	232062	278945	10	10	154380		Mbeya	1	0
4	50	5	Populated place	Chimbote			0	Chimbote	0	0		0	0	Peru	PER	Peru	PER	Ancash	PE		-9,070003236	-78,56999516	0	0		349846	316966	350195	10	10	3698304		Chimbote	1	0
4	50	1	Populated place	Petrolina			0	Petrolina	0	0		0	0	Brazil	BRA	Brazil	BRA	Pernambuco	BR		-9,380010153	-40,50996688	0	0		260985	194650	200779	10	9	3392242		Petrolina	1	2
3	110	8	Admin-0 capital	Honiara			0	Honiara	1	0		0	0	Solomon Islands	SLB	Solomon Islands	SLB	Guadalcanal	SB		-9,437994295	159,9497657	0	0		76328	56298	76328	8	8	2108502		Honiara	1	0
3	110	8	Admin-0 capital	Port Moresby			0	Port Moresby	1	0		0	0	Papua New Guinea	PNG	Papua New Guinea	PNG	Central	PG		-9,464707826	147,1925036	0	0		283733	251136	251304	10	10	2088122		Port Moresby	1	0
4	50	6	Admin-1 capital	Malanje		Malange	0	Malanje	0	0		0	0	Angola	AGO	Angola	AGO	Malanje	AO		-9,540000388	16,34002559	0	0		125856	87046	125856	9	8	2239862		Malanje	1	0
4	50	1	Admin-1 capital	Maceio		Macei=	0	Maceio	0	0		0	1	Brazil	BRA	Brazil	BRA	Alagoas	BR		-9,619995505	-35,72997441	0	0		1186000	814431	788935	12	11	3395981	Macei=	Maceio	1	0
4	50	1	Populated place	Alta Floresta			0	Alta Floresta	0	0		0	0	Brazil	BRA	Brazil	BRA	Mato Grosso	BR		-9,900030091	-55,90998295	4	0	Population from GeoNames.	40466	40466	0	7	7	3407884		Alta Floresta	0	0
4	50	1	Admin-1 capital	Rio Branco			0	Rio Branco	0	0		0	0	Brazil	BRA	Brazil	BRA	Acre	BR		-9,966589336	-67,80000655	4	0	Location adjusted. Population from GeoNames.	257642	257642	0	10	10	3662574		Rio Branco	0	0
4	50	1	Admin-1 capital	Kupang			0	Kupang	0	0		0	0	Indonesia	IDN	Indonesia	IDN	Nusa Tenggara Timur	ID		-10,17866941	123,5829886	0	0		282396	259200	259200	10	10	2057087		Kupang	1	0
3	110	3	Admin-1 capital	Kolwezi			0	Kolwezi	0	0		0	0	Congo (Kinshasa)	COD	Congo (Kinshasa)	COD	Katanga	CD		-10,71672443	25,47243974	4	0	Changed feature class.	418000	418000	0	10	10	922773		Kolwezi	1	0
4	50	1	Populated place	Colider			0	Colider	0	0		0	0	Brazil	BRA	Brazil	BRA	Mato Grosso	BR		-10,81728676	-55,45057947	4	0	Location adjusted.	27139	27139	0	7	7	-1		Colider	0	0
3	110	1	Populated place	Ji-Parana			0	Ji-Parana	0	0		0	0	Brazil	BRA	Brazil	BRA	Rond(nia	BR		-10,83330646	-61,96700342	4	0	Location adjusted.	65016	65016	0	8	8	-1		Ji-Parana	1	0
3	110	6	Populated place	Riberalta			0	Riberalta	0	0		0	0	Bolivia	BOL	Bolivia	BOL	El Beni	BO		-10,98301308	-66,10000696	4	0	Location adjusted.	74014	74014	0	8	8	3906466		Riberalta	1	2
4	50	8	Admin-1 region capital	Mzuzu			0	Mzuzu	0	0		0	0	Malawi	MWI	Malawi	MWI	Mzimba	MW		-11,45998655	34,01998002	4	0	Changed feature to Admin-0 region capital.	110201	110201	110682	9	9	-1		Mzuzu	1	5
3	110	3	Populated place	Lubumbashi		Lumumbashi	0	Lubumbashi	0	0		0	1	Congo (Kinshasa)	COD	Congo (Kinshasa)	COD	Katanga	CD		-11,6800248	27,48001745	0	0		1352000	876634	877391	12	11	922704	Lubumbashi	Lubumbashi	1	0
6	30	0	Admin-0 capital	Moroni			0	Moroni	1	0		0	0	Comoros	COM	Comoros	COM		KM		-11,7041577	43,2402441	4	0	Changed scale rank.	128698	42872	0	9	7	921772		Moroni	1	5
1	300	5	Admin-0 capital	Lima			0	Lima	1	0		0	1	Peru	PER	Peru	PER	Lima	PE		-12,04801268	-77,05006209	5	0	Changed scale rank.	8012000	6758234	6068380	13	13	3936456	Lima	Lima2	1	0
4	50	5	Admin-1 capital	Huancayo			0	Huancayo	0	0		0	0	Peru	PER	Peru	PER	Junin	PE		-12,08000039	-75,20001998	0	0		412733	376657	412733	10	10	3939459		Huancayo	1	0
4	50	1	Populated place	Barreiras			0	Barreiras	0	0		0	0	Brazil	BRA	Brazil	BRA	Bahia	BR		-12,13999673	-45,00000289	0	0		158292	14199	14706	9	6	3470583		Barreiras	1	0
3	110	1	Populated place	Feira de Santana			0	Feira de Santana	0	0		0	0	Brazil	BRA	Brazil	BRA	Bahia	BR		-12,25001585	-38,9700092	0	0		481911	416478	358020	10	10	3463478		Feira de Santana	1	0
4	50	6	Admin-1 capital	Antsiranana			0	Antsiranana	0	0		0	0	Madagascar	MDG	Madagascar	MDG	Antsiranana	MG		-12,27650152	49,3115261	4	0	Location adjusted.	82937	69687	0	8	8	1069129		Antsiranana	1	0
3	110	3	Admin-1 capital	Darwin			0	Darwin	0	0		0	0	Australia	AUS	Australia	AUS	Northern Territory	AU		-12,42535398	130,8500386	0	0		93080	72866	71757	8	8	2073124		Darwin	1	0
4	50	1	Populated place	Alvorada			0	Alvorada	0	0		0	0	Brazil	BRA	Brazil	BRA	Tocantins	BR		-12,47000242	-49,08200179	4	0	Location adjusted.	10232	8314	0	6	5	3472404		Alvorada	1	0
4	50	6	Populated place	Mufulira			0	Mufulira	0	0		0	0	Zambia	ZMB	Zambia	ZMB	Copperbelt	ZM		-12,54999754	28,25996985	3	0		153624	120500	153624	9	9	905395		Mufulira	1	0
4	50	6	Admin-1 capital	Benguela		Benguela	0	Benguela	0	0		0	0	Angola	AGO	Angola	AGO	Benguela	AO		-12,57826455	13,40723303	1	1	Name changed.	151226	132808	132808	9	9	3351663		Banguela	1	0
3	110	1	Populated place	Vilhena			0	Vilhena	0	0		0	0	Brazil	BRA	Brazil	BRA	Rond(nia	BR		-12,71660236	-60,11659957	4	0	Location adjusted.	63231	63231	0	8	8	3924679		Vilhena	1	0
3	110	6	Admin-1 capital	Huambo			0	Huambo	0	0		0	1	Angola	AGO	Angola	AGO	Huambo	AO		-12,74998533	15,76000932	0	0		1100000	872000	256829	12	11	3348313	Huambo	Huambo	1	0
4	50	6	Populated place	Kitwe			0	Kitwe	0	0		0	0	Zambia	ZMB	Zambia	ZMB	Copperbelt	ZM		-12,81003335	28,22002397	1	0	Changed scale rank.	404901	400914	404901	10	10	911148		Kitwe	1	0
2	200	1	Admin-1 capital	Salvador			0	Salvador	0	0		0	1	Brazil	BRA	Brazil	BRA	Bahia	BR		-12,9699719	-38,47998743	5	0	Changed scale rank.	3484000	2678845	2446202	12	12	3450554	Salvador	Salvador	1	0
4	50	6	Admin-1 capital	Pemba			0	Pemba	0	0		0	0	Mozambique	MOZ	Mozambique	MOZ	Cabo Delgado	MZ		-12,98304604	40,53234737	0	0		110643	108737	110807	9	9	1028918		Pemba	1	0
3	110	5	Admin-1 capital	Cusco		Cuzco	0	Cusco	0	0		0	0	Peru	PER	Peru	PER	Cusco	PE		-13,52502846	-71,97215499	0	0		361182	312140	361343	10	10	3941584		Cusco	1	0
7	20	6	Admin-1 region capital	Chipata			0	Chipata	0	0		0	0	Zambia	ZMB	Zambia	ZMB	Eastern	ZM		-13,62956989	32,64001257	4	0	Changed feature to Admin-0 region capital.	85963	78947	78947	8	8	918702		Chipata	1	0
3	110	0	Admin-0 capital	Apia			0	Apia	1	0		0	0	Samoa	WSM	Samoa	WSM		WS		-13,84154504	-171,7386416	4	0	Location adjusted.	61916	37708	0	8	7	3689793		Apia	1	5
3	110	8	Admin-0 capital	Lilongwe			0	Lilongwe	1	0		0	0	Malawi	MWI	Malawi	MWI	Lilongwe	MW		-13,98329507	33,78330196	0	0		646750	646750	1061388	11	11	927967		Lilongwe	1	0
3	110	5	Admin-1 capital	Ica			0	Ica	0	0		0	0	Peru	PER	Peru	PER	Ica	PE		-14,06799274	-75,72549178	4	0	Location adjusted.	279420	246844	0	10	10	3938527		Ica	1	0
4	50	0	Admin-0 region capital	Pago Pago			0	Pago Pago	0	0		0	0	United States	USA	American Samoa	ASM		AS		-14,2766105	-170,7066451	1	0	Changed scale rank.	12576	11500	0	6	6	5881576		Pago Pago	1	5
4	50	6	Admin-1 capital	Kabwe			0	Kabwe	0	0		0	0	Zambia	ZMB	Zambia	ZMB	Central	ZM		-14,44001137	28,44998409	1	0	Changed scale rank.	188979	188355	188683	9	9	916095		Kabwe	1	0
4	50	3	Populated place	Katherine			0	Katherine	0	0		0	0	Australia	AUS	Australia	AUS	Northern Territory	AU		-14,46662474	132,266593	0	0		10141	6202	6648	6	5	2068655		Katherine	1	0
3	110	6	Populated place	Nacala			0	Nacala	0	0		0	0	Mozambique	MOZ	Mozambique	MOZ	Nampula	MZ		-14,51861123	40,71502356	0	0		224795	199630	195024	10	9	1035025		Nacala	1	0
3	110	6	Admin-1 capital	Menongue			0	Menongue	0	0		0	0	Angola	AGO	Angola	AGO	Cuando Cubango	AO		-14,66661253	17,69999426	4	0	Location adjusted.	13030	13030	0	6	6	3347353		Menongue	1	0
4	50	6	Admin-1 capital	Trinidad			0	Trinidad	0	0		0	0	Bolivia	BOL	Bolivia	BOL	El Beni	BO		-14,83337238	-64,89997685	0	0		84259	54408	54572	8	8	3902377		Trinidad2	1	0
4	50	1	Populated place	Vitoria da Conquista			0	Vitoria da Conquista	0	0		0	0	Brazil	BRA	Brazil	BRA	Bahia	BR		-14,85001219	-40,83999841	0	0		308204	236437	223352	10	10	3444914		Vitoria da Conquista	1	0
4	50	6	Admin-1 capital	Lubango			0	Lubango	0	0		0	0	Angola	AGO	Angola	AGO	Huila	AO		-14,91000853	13,49001868	0	0		125632	102541	125632	9	9	3347762		Lubango	1	0
4	50	6	Admin-1 capital	Nampula			0	Nampula	0	0		0	0	Mozambique	MOZ	Mozambique	MOZ	Nampula	MZ		-15,13604124	39,29304317	4	0	Location adjusted.	388526	383845	0	10	10	1033356		Nampula	1	0
4	50	6	Admin-1 capital	Namibe			0	Namibe	0	0		0	0	Angola	AGO	Angola	AGO	Namibe	AO		-15,19004311	12,16002234	0	0		132900	123361	123361	9	9	3347019		Namibe	1	0
3	110	6	Admin-0 capital	Lusaka			0	Lusaka	1	0		0	1	Zambia	ZMB	Zambia	ZMB	Lusaka	ZM		-15,41664427	28,28332759	0	0		1328000	1267440	1240558	12	12	909137	Lusaka	Lusaka	1	0
4	50	1	Admin-1 capital	Cuiaba		Cuiabﬂ	0	Cuiaba	0	0		0	1	Brazil	BRA	Brazil	BRA	Mato Grosso	BR		-15,56960651	-56,08498519	2	0	Changed scale rank.	806000	400287	376681	11	10	3465038	Cuiabﬂ	Cuiaba	1	0
4	50	6	Admin-1 capital	Mahajanga			0	Mahajanga	0	0		0	0	Madagascar	MDG	Madagascar	MDG	Mahajanga	MG		-15,67001382	46,34501583	0	0		154657	135660	5723	9	9	1062663		Mahajanga	1	0
2	200	1	Admin-0 capital	Brasilia		Brasilia	0	Brasilia	1	0		0	1	Brazil	BRA	Brazil	BRA	Distrito Federal	BR		-15,78334023	-47,91605229	5	0	Changed scale rank.	3716996	2562963	1772679	12	12	3469058	Brasilia	Brasilia	1	0
4	50	8	Admin-1 region capital	Blantyre			0	Blantyre	0	0		0	0	Malawi	MWI	Malawi	MWI	Blantyre	MW		-15,79000649	34,98994665	4	0	Changed feature to Admin-0 region capital.	584877	584877	1684554	11	11	931755		Blantyre	1	0
4	50	6	Admin-1 capital	Tete			0	Tete	0	0		0	0	Mozambique	MOZ	Mozambique	MOZ	Tete	MZ		-16,17003497	33,58000688	0	0		129316	115050	115050	9	9	1026014		Tete	1	0
4	50	5	Admin-1 capital	Arequipa			0	Arequipa	0	0		0	1	Peru	PER	Peru	PER	Arequipa	PE		-16,41999388	-71,53001144	0	0		815000	736570	691081	11	11	3947322	Arequipa	Arequipa	1	0
3	110	6	Admin-0 capital	La Paz			0	La Paz	1	0	Administrative	0	1	Bolivia	BOL	Bolivia	BOL	La Paz	BO		-16,49797361	-68,14998519	0	0		1590000	812799	4400	12	11	3911925	La Paz	La Paz3	1	0
4	50	1	Populated place	Montes Claros			0	Montes Claros	0	0		0	0	Brazil	BRA	Brazil	BRA	Minas Gerais	BR		-16,72002724	-43,86002079	0	0		332379	267665	248937	10	10	3456814		Montes Claros	1	0
2	200	1	Admin-1 capital	Goiania		GoiGnia	0	Goiania	0	0		0	1	Brazil	BRA	Brazil	BRA	Goiﬂs	BR		-16,72002724	-49,30002466	5	0	Changed scale rank.	2022000	1171195	1356728	12	12	3462377	GoiGnia	Goiania	1	0
4	50	3	Populated place	Cairns			0	Cairns	0	0		0	0	Australia	AUS	Australia	AUS	Queensland	AU		-16,88783986	145,7633309	4	0	Location adjusted.	154225	109989	0	9	9	2172797		Cairns	1	0
4	50	0	Admin-0 region capital	Papeete			0	Papeete	0	0		0	0	French Republic	FRA	French Polynesia	PYF		PF		-17,53336261	-149,5666694	1	0	Changed scale rank.	131695	26017	117985	9	7	4033936		Papeete	1	5
3	110	8	Admin-0 capital	Port Vila			0	Port-Vila	1	0		0	0	Vanuatu	VUT	Vanuatu	VUT	Shefa	VU		-17,7333504	168,3166406	0	0		44040	35901	7702	7	7	2135171		Port-Vila	1	0
3	110	6	Admin-1 capital	Santa Cruz		Santa Cruz de La Sierra	0	Santa Cruz	0	0		0	1	Bolivia	BOL	Bolivia	BOL	Santa Cruz	BO		-17,75391762	-63,22599634	4	0	Changed feature class.	2102998	1616063	5033	12	12	3904906	Santa Cruz	Santa Cruz1	1	0
3	110	6	Admin-0 capital	Harare			0	Harare	1	0		0	1	Zimbabwe	ZWE	Zimbabwe	ZWE	Harare	ZW		-17,81778969	31,04470943	0	0		1572000	1542813	1831877	12	12	890299	Harare	Harare	1	0
4	50	6	Admin-1 capital	Livingstone			0	Livingstone	0	0		0	0	Zambia	ZMB	Zambia	ZMB	Southern	ZM		-17,86000934	25,86001298	0	0		165480	109203	165642	9	9	910111		Livingstone	1	0
4	50	6	Admin-1 capital	Quelimane			0	Quelimane	0	0		0	0	Mozambique	MOZ	Mozambique	MOZ	Zambezia	MZ		-17,88000812	36,88998572	0	0		188964	169101	178802	9	9	1028434		Quelimane	1	0
4	50	3	Populated place	Broome			0	Broome	0	0		0	0	Australia	AUS	Australia	AUS	Western Australia	AU		-17,96177069	122,2307681	4	0	Location adjusted.	13218	10563	0	6	6	2075720		Broome	1	0
4	50	6	Populated place	Chitungwiza			0	Chitungwiza	0	0		0	0	Zimbabwe	ZWE	Zimbabwe	ZWE	Harare	ZW		-18,00000079	31,10000321	0	0		340360	321782	7586	10	10	1106542		Chitungwiza	1	2
3	110	5	Admin-1 capital	Tacna			0	Tacna	0	0		0	0	Peru	PER	Peru	PER	Tacna	PE		-18,00000079	-70,25001205	0	0		280098	241987	230907	10	10	3928128		Tacna	1	0
3	110	8	Admin-0 capital	Suva			0	Suva	1	0		0	0	Fiji	FJI	Fiji	FJI	Central	FJ		-18,13301593	178,4417073	4	0	Location adjusted.	175399	88271	0	9	8	2198148		Suva	1	0
4	50	3	Admin-1 capital	Arica			0	Arica	0	0		0	0	Chile	CHL	Chile	CHL	Arica y Parinacota	CL		-18,50002195	-70,28998377	4	0	Changed feature class.	185999	170894	167678	9	9	3899361		Arica	1	0
4	50	1	Populated place	Uberlandia			0	Uberlandia	0	0		0	0	Brazil	BRA	Brazil	BRA	Minas Gerais	BR		-18,89999754	-48,27998356	0	0		563536	406188	374948	11	10	3445831		Uberlandia	1	0
3	110	6	Admin-0 capital	Antananarivo			0	Antananarivo	1	0		0	1	Madagascar	MDG	Madagascar	MDG	Antananarivo	MG		-18,91663735	47,5166239	0	0		1697000	1391433	1844658	12	12	1070940	Antananarivo	Antananarivo	1	0
4	50	1	Populated place	Corumba			0	Corumba	0	0		0	0	Brazil	BRA	Brazil	BRA	Mato Grosso do Sul	BR		-19,01601113	-57,65000594	4	0	Location adjusted.	96520	43551	0	8	7	3465342		Corumba	1	0
3	110	6	Admin-0 capital	Sucre			0	Sucre	1	0	Official (const	0	0	Bolivia	BOL	Bolivia	BOL	Chuquisaca	BO		-19,04097085	-65,25951563	0	0		224838	221736	221736	10	10	3903987		Sucre	1	0
3	110	3	Populated place	Townsville			0	Townsville	0	0		0	0	Australia	AUS	Australia	AUS	Queensland	AU		-19,24995034	146,7699971	0	0		138954	119470	119470	9	9	2146142		Townsville	1	0
3	110	6	Populated place	Grootfontein			0	Grootfontein	0	0		0	0	Namibia	NAM	Namibia	NAM	Otjozondjupa	NA		-19,56662352	18,11655798	4	0	Location adjusted.	24099	14200	0	7	6	3357114		Grootfontein	1	0
3	110	6	Admin-1 capital	Beira			0	Beira	0	0		0	0	Mozambique	MOZ	Mozambique	MOZ	Sofala	MZ		-19,82004474	34,87000565	0	0		530604	483789	485671	11	10	1052373		Beira	1	0
4	50	1	Admin-1 capital	Belo Horizonte			0	Belo Horizonte	0	0		0	1	Brazil	BRA	Brazil	BRA	Minas Gerais	BR		-19,91502602	-43,91500452	0	0		5575000	2373224	3502449	13	12	3470127	Belo Horizonte	Belo Horizonte	1	0
4	50	0	Admin-0 capital	Port Louis			0	Port Louis	1	0		0	0	Mauritius	MUS	Mauritius	MUS		MU		-20,16663857	57,49999385	4	0	Changed scale rank.	595491	148416	304613	11	9	934154		Port Louis	1	5
3	110	6	Populated place	Bulawayo			0	Bulawayo	0	0		0	0	Zimbabwe	ZWE	Zimbabwe	ZWE	Bulawayo	ZW		-20,16999754	28,58000199	0	0		699385	694807	694807	11	11	894701		Bulawayo	1	0
3	110	3	Admin-1 capital	Iquique			0	Iquique	0	0		0	0	Chile	CHL	Chile	CHL	Tarapacﬂ	CL		-20,24999266	-70,12996769	0	0		227499	218525	218525	10	10	3887127		Iquique	1	0
4	50	3	Populated place	Port Hedland			0	Port Hedland	0	0		0	0	Australia	AUS	Australia	AUS	Western Australia	AU		-20,31040241	118,6060315	0	0		14288	3706	3706	6	4	2063042		Port Hedland	1	0
4	50	1	Populated place	Vila Velha			0	Vila Velha	0	0		0	0	Brazil	BRA	Brazil	BRA	Espirito Santo	BR		-20,36760822	-40,31798893	1	0	Changed scale rank.	1209091	275736	223754	12	10	3445026		Vila Velha	1	0
3	110	1	Admin-1 capital	Campo Grande			0	Campo Grande	0	0		0	1	Brazil	BRA	Brazil	BRA	Mato Grosso do Sul	BR		-20,45003213	-54,61662521	0	0		778000	597446	591299	11	11	3467747	Campo Grande	Campo Grande	1	0
7	20	6	Admin-1 region capital	Otjiwarongo			0	Otjiwarongo	0	0		0	0	Namibia	NAM	Namibia	NAM	Otjozondjupa	NA		-20,45954059	16,64000728	4	0	Changed feature class.	24815	21224	24815	7	7	3353811		Otjiwarongo	1	0
4	50	3	Populated place	Mount Isa			0	Mount Isa	0	0		0	0	Australia	AUS	Australia	AUS	Queensland	AU		-20,72386554	139,490028	0	0		33200	21992	14357	7	7	2065594		Mount Isa	1	0
4	50	3	Populated place	Karratha			0	Karratha	0	0		0	0	Australia	AUS	Australia	AUS	Western Australia	AU		-20,73037677	116,8700134	0	0		16796	16476	3420	6	6	6620339		Karratha	1	0
4	50	3	Populated place	St.-Denis			0	St.-Denis	0	0		0	0	French Republic	FRA	France	FRA	La Reunion	RE		-20,87889484	55,44807776	4	0	Changed scale rank.	190047	137195	190047	9	9	935264		St.-Denis	1	3
3	110	0	Admin-0 capital	Nukualofa			0	Nukualofa	1	0		0	0	Tonga	TON	Tonga	TON		TO		-21,13851236	-175,2205645	4	0	Location adjusted.	42620	23658	42620	7	7	4032402		Nukualofa	1	5
